ref_id,ref_x,ref_y,LoS/nLos,direction,ue_setting,distance,req_ue_id,resp_date,ECI,cell-Portion-ID1,sector1,atsectorborder1,rds-SRSRP1, rds_SRSRP-Deviation1,cell-Portion-ID2,sector2,atsectorborder2,rds-SRSRP2,rds_SRSRP-Deviation2,cell-Portion-ID3,sector3,atsectorborder3,rds-SRSRP3,rds_SRSRP-Deviation3,cell-Portion-ID4,sector4,atsectorborder4,rds-SRSRP4,rds_SRSRP-Deviation4,cell-Portion-ID5,sector5,atsectorborder5,rds-SRSRP5,rds_SRSRP-Deviation5,cell-Portion-ID6,sector6,atsectorborder6,rds-SRSRP6,rds_SRSRP-Deviation6,cell-Portion-ID7,sector7,atsectorborder7,rds-SRSRP7,rds_SRSRP-Deviation7,cell-Portion-ID8,sector8,atsectorborder8,rds-SRSRP8,rds_SRSRP-Deviation8
E81,47.47097821,19.06327327,nLoS,1,H,31.78156738,4.66016E+13,2.02004E+13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
E81,47.47097821,19.06327327,nLoS,1,H,18.62831018,4.66016E+13,2.02004E+13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
E81,47.47097821,19.06327327,nLoS,2,H,18.93236322,4.66016E+13,2.02004E+13,154120047,23,1,no,-80,8,24,1,yes,-80,8,22,1,no,-91,8,8,2,yes,-92,8,5,2,yes,-105,8,7,2,no,-105,10,21,1,yes,-106,12,6,2,no,-107,8
E81,47.47097821,19.06327327,nLoS,2,H,18.75661992,4.66016E+13,2.02004E+13,154120047,23,1,no,-80,8,24,1,yes,-80,8,8,2,yes,-95,8,22,1,no,-95,8,5,2,yes,-105,8,7,2,no,-106,10,21,1,yes,-106,8,6,2,no,-108,8
E81,47.47097821,19.06327327,nLoS,2,H,17.21119671,4.66016E+13,2.02004E+13,154120047,24,1,yes,-77,8,23,1,no,-78,8,8,2,yes,-91,8,22,1,no,-94,8,21,1,yes,-104,8,7,2,no,-104,8,5,2,yes,-105,12,6,2,no,-108,12
E81,47.47097821,19.06327327,nLoS,2,H,8.896533628,4.66016E+13,2.02004E+13,154120047,24,1,yes,-80,8,23,1,no,-82,8,8,2,yes,-90,8,22,1,no,-93,8,5,2,yes,-105,8,21,1,yes,-105,8,6,2,no,-106,8,7,2,no,-106,12
E81,47.47097821,19.06327327,nLoS,2,H,9.12686957,4.66016E+13,2.02004E+13,154120047,23,1,no,-81,8,24,1,yes,-81,8,8,2,yes,-90,8,22,1,no,-94,8,21,1,yes,-105,8,5,2,yes,-105,8,7,2,no,-105,8,6,2,no,-107,10
E81,47.47097821,19.06327327,nLoS,3,H,9.049604678,4.66016E+13,2.02004E+13,154120047,24,1,yes,-82,8,23,1,no,-83,8,8,2,yes,-84,8,22,1,no,-95,8,21,1,yes,-102,8,5,2,yes,-103,8,7,2,no,-105,8,6,2,no,-108,8
E81,47.47097821,19.06327327,nLoS,3,H,9.125242669,4.66016E+13,2.02004E+13,154120047,24,1,yes,-83,8,8,2,yes,-83,8,23,1,no,-85,8,22,1,no,-96,8,21,1,yes,-104,12,5,2,yes,-105,22,7,2,no,-105,22,6,2,no,-107,8
E81,47.47097821,19.06327327,nLoS,3,H,6.128007054,4.66016E+13,2.02004E+13,154120047,24,1,yes,-86,8,8,2,yes,-87,8,23,1,no,-88,8,22,1,no,-98,8,7,2,no,-104,8,5,2,yes,-105,8,21,1,yes,-105,8,6,2,no,-108,8
E81,47.47097821,19.06327327,nLoS,3,H,5.882982163,4.66016E+13,2.02004E+13,154120047,24,1,yes,-86,8,23,1,no,-88,8,8,2,yes,-88,8,22,1,no,-98,8,21,1,yes,-105,10,5,2,yes,-105,8,7,2,no,-106,8,6,2,no,-108,8
E81,47.47097821,19.06327327,nLoS,3,H,6.856618449,4.66016E+13,2.02004E+13,154120047,24,1,yes,-85,8,8,2,yes,-86,8,23,1,no,-86,8,22,1,no,-98,8,5,2,yes,-104,8,7,2,no,-105,10,21,1,yes,-105,8,6,2,no,-107,8
E81,47.47097821,19.06327327,nLoS,4,H,14.10588511,4.66016E+13,2.02004E+13,154120047,23,1,no,-82,8,24,1,yes,-83,8,8,2,yes,-87,8,22,1,no,-95,8,6,2,no,-103,8,21,1,yes,-104,8,5,2,yes,-105,8,7,2,no,-105,8
E81,47.47097821,19.06327327,nLoS,4,H,14.22115251,4.66016E+13,2.02004E+13,154120047,24,1,yes,-81,8,23,1,no,-83,8,8,2,yes,-87,8,22,1,no,-98,8,5,2,yes,-104,8,7,2,no,-104,8,21,1,yes,-105,10,6,2,no,-107,8
E81,47.47097821,19.06327327,nLoS,4,H,7.937508085,4.66016E+13,2.02004E+13,154120047,24,1,yes,-84,8,23,1,no,-86,8,8,2,yes,-89,8,22,1,no,-100,8,5,2,yes,-104,8,7,2,no,-105,8,21,1,yes,-105,8,6,2,no,-108,8
E81,47.47097821,19.06327327,nLoS,4,H,12.17031964,4.66016E+13,2.02004E+13,154120047,24,1,yes,-79,8,23,1,no,-84,8,8,2,yes,-85,8,22,1,no,-100,8,21,1,yes,-102,8,5,2,yes,-103,8,7,2,no,-104,10,6,2,no,-108,10
E81,47.47097821,19.06327327,nLoS,4,H,8.508353681,4.66016E+13,2.02004E+13,154120047,8,2,yes,-83,8,23,1,no,-85,8,24,1,yes,-86,8,22,1,no,-102,8,5,2,yes,-105,8,7,2,no,-105,10,21,1,yes,-105,10,6,2,no,-107,8
E81,47.47097821,19.06327327,nLoS,1,P,14.33563509,4.66016E+13,2.02004E+13,154120047,23,1,no,-80,8,8,2,yes,-86,8,24,1,yes,-88,8,22,1,no,-92,8,5,2,yes,-105,8,7,2,no,-105,8,21,1,yes,-105,10,6,2,no,-106,8
E81,47.47097821,19.06327327,nLoS,1,P,14.50476348,4.66016E+13,2.02004E+13,154120047,23,1,no,-78,8,24,1,yes,-85,8,22,1,no,-92,8,8,2,yes,-93,8,5,2,yes,-105,8,21,1,yes,-105,8,7,2,no,-106,12,6,2,no,-107,10
E81,47.47097821,19.06327327,nLoS,1,P,2.621394109,4.66016E+13,2.02004E+13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
E81,47.47097821,19.06327327,nLoS,1,P,13.40001937,4.66016E+13,2.02004E+13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
E81,47.47097821,19.06327327,nLoS,1,P,15.77125578,4.66016E+13,2.02004E+13,154120047,23,1,no,-87,8,24,1,yes,-87,8,8,2,yes,-93,8,22,1,no,-94,8,21,1,yes,-104,8,5,2,yes,-104,8,7,2,no,-105,8,6,2,no,-107,8
E81,47.47097821,19.06327327,nLoS,2,P,14.28333435,4.66016E+13,2.02004E+13,154120047,23,1,no,-79,8,24,1,yes,-81,8,8,2,yes,-88,8,22,1,no,-96,8,5,2,yes,-104,8,7,2,no,-105,8,21,1,yes,-105,8,6,2,no,-108,8
E81,47.47097821,19.06327327,nLoS,2,P,17.38663656,4.66016E+13,2.02004E+13,154120047,23,1,no,-81,8,24,1,yes,-88,8,8,2,yes,-94,8,22,1,no,-97,8,21,1,yes,-104,8,5,2,yes,-105,12,7,2,no,-105,8,6,2,no,-108,8
E81,47.47097821,19.06327327,nLoS,2,P,16.19020135,4.66016E+13,2.02004E+13,154120047,23,1,no,-81,8,24,1,yes,-87,8,8,2,yes,-92,8,22,1,no,-97,8,5,2,yes,-104,8,7,2,no,-105,10,21,1,yes,-105,8,6,2,no,-108,8
E81,47.47097821,19.06327327,nLoS,2,P,1.556453548,4.66016E+13,2.02004E+13,154120047,23,1,no,-83,8,24,1,yes,-85,8,8,2,yes,-87,8,22,1,no,-101,12,21,1,yes,-105,10,5,2,yes,-105,12,7,2,no,-105,8,6,2,no,-107,8
E81,47.47097821,19.06327327,nLoS,2,P,9.341549955,4.66016E+13,2.02004E+13,154120047,23,1,no,-84,8,24,1,yes,-84,8,8,2,yes,-88,8,22,1,no,-101,8,5,2,yes,-104,8,21,1,yes,-104,8,7,2,no,-106,12,6,2,no,-107,8
E81,47.47097821,19.06327327,nLoS,3,P,14.22115251,4.66016E+13,2.02004E+13,154120047,24,1,yes,-80,8,23,1,no,-82,8,8,2,yes,-87,8,22,1,no,-93,8,5,2,yes,-104,8,21,1,yes,-104,8,7,2,no,-106,8,6,2,no,-107,10
E81,47.47097821,19.06327327,nLoS,3,P,16.64899921,4.66016E+13,2.02004E+13,154120047,24,1,yes,-82,8,23,1,no,-89,8,8,2,yes,-91,8,22,1,no,-94,8,5,2,yes,-105,10,7,2,no,-105,8,21,1,yes,-105,10,6,2,no,-106,8
E81,47.47097821,19.06327327,nLoS,3,P,16.64899921,4.66016E+13,2.02004E+13,154120047,24,1,yes,-81,8,23,1,no,-89,8,8,2,yes,-90,8,22,1,no,-93,8,21,1,yes,-104,8,5,2,yes,-105,8,6,2,no,-105,8,7,2,no,-105,8
E81,47.47097821,19.06327327,nLoS,3,P,14.67915043,4.66016E+13,2.02004E+13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
E81,47.47097821,19.06327327,nLoS,3,P,9.029241112,4.66016E+13,2.02004E+13,154120047,24,1,yes,-79,8,23,1,no,-84,8,8,2,yes,-87,8,22,1,no,-92,8,21,1,yes,-105,8,5,2,yes,-105,8,7,2,no,-105,8,6,2,no,-108,8
E81,47.47097821,19.06327327,nLoS,4,P,19.82771628,4.66016E+13,2.02004E+13,154120047,23,1,no,-80,8,24,1,yes,-81,8,22,1,no,-85,8,8,2,yes,-96,8,5,2,yes,-104,8,21,1,yes,-105,8,7,2,no,-105,8,6,2,no,-107,8
E81,47.47097821,19.06327327,nLoS,4,P,20.23982997,4.66016E+13,2.02004E+13,154120047,23,1,no,-83,8,24,1,yes,-87,8,22,1,no,-91,8,8,2,yes,-99,8,7,2,no,-104,8,21,1,yes,-104,8,5,2,yes,-106,10,6,2,no,-108,10
E81,47.47097821,19.06327327,nLoS,4,P,14.88896171,4.66016E+13,2.02004E+13,154120047,23,1,no,-83,8,24,1,yes,-87,8,22,1,no,-91,8,8,2,yes,-99,8,21,1,yes,-105,10,5,2,yes,-105,22,7,2,no,-105,8,6,2,no,-107,8
E81,47.47097821,19.06327327,nLoS,4,P,18.93236322,4.66016E+13,2.02004E+13,154120047,23,1,no,-82,8,24,1,yes,-83,8,22,1,no,-92,8,8,2,yes,-96,8,21,1,yes,-104,8,5,2,yes,-106,8,6,2,no,-106,8,7,2,no,-106,8
E81,47.47097821,19.06327327,nLoS,4,P,19.1710762,4.66016E+13,2.02004E+13,154120047,23,1,no,-88,8,24,1,yes,-88,8,22,1,no,-91,8,8,2,yes,-95,8,5,2,yes,-104,8,7,2,no,-104,8,21,1,yes,-105,8,6,2,no,-108,8
E82,47.47091391,19.06330602,nLoS,1,H,5.064992552,4.66016E+13,2.02004E+13,154120047,24,1,yes,-82,8,8,2,yes,-85,8,23,1,no,-89,8,22,1,no,-98,8,5,2,yes,-104,8,7,2,no,-104,8,21,1,yes,-105,8,6,2,no,-108,10
E82,47.47091391,19.06330602,nLoS,1,H,2.542722661,4.66016E+13,2.02004E+13,154120047,24,1,yes,-85,8,8,2,yes,-87,8,23,1,no,-87,8,22,1,no,-100,8,5,2,yes,-104,8,7,2,no,-105,8,21,1,yes,-105,8,6,2,no,-108,8
E82,47.47091391,19.06330602,nLoS,1,H,6.849951318,4.66016E+13,2.02004E+13,154120047,8,2,yes,-78,8,24,1,yes,-79,8,23,1,no,-86,8,22,1,no,-93,8,7,2,no,-101,8,5,2,yes,-103,8,21,1,yes,-104,8,6,2,no,-106,8
E82,47.47091391,19.06330602,nLoS,1,H,7.332332546,4.66016E+13,2.02004E+13,154120047,8,2,yes,-81,8,24,1,yes,-83,8,23,1,no,-88,8,22,1,no,-100,8,7,2,no,-103,8,21,1,yes,-104,8,5,2,yes,-105,8,6,2,no,-107,8
E82,47.47091391,19.06330602,nLoS,1,H,11.32522262,4.66016E+13,2.02004E+13,154120047,24,1,yes,-83,8,23,1,no,-86,8,8,2,yes,-87,8,22,1,no,-98,8,5,2,yes,-104,8,7,2,no,-104,8,21,1,yes,-105,8,6,2,no,-107,10
E82,47.47091391,19.06330602,nLoS,2,H,11.90822229,4.66016E+13,2.02004E+13,154120047,24,1,yes,-77,8,23,1,no,-84,8,8,2,yes,-92,8,22,1,no,-100,8,5,2,yes,-105,8,7,2,no,-105,8,21,1,yes,-106,12,6,2,no,-107,8
E82,47.47091391,19.06330602,nLoS,2,H,15.60666671,4.66016E+13,2.02004E+13,154120047,23,1,no,-82,8,24,1,yes,-82,8,8,2,yes,-91,8,22,1,no,-101,8,7,2,no,-104,8,5,2,yes,-105,22,21,1,yes,-106,12,6,2,no,-107,8
E82,47.47091391,19.06330602,nLoS,2,H,14.52215323,4.66016E+13,2.02004E+13,154120047,24,1,yes,-83,8,23,1,no,-84,8,8,2,yes,-93,8,22,1,no,-101,8,5,2,yes,-104,8,21,1,yes,-105,8,7,2,no,-106,8,6,2,no,-107,8
E82,47.47091391,19.06330602,nLoS,2,H,14.08061356,4.66016E+13,2.02004E+13,154120047,24,1,yes,-84,8,23,1,no,-85,8,8,2,yes,-93,8,22,1,no,-101,8,5,2,yes,-103,8,21,1,yes,-104,8,6,2,no,-105,8,7,2,no,-105,8
E82,47.47091391,19.06330602,nLoS,2,H,9.364426438,4.66016E+13,2.02004E+13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
E82,47.47091391,19.06330602,nLoS,3,H,11.36199949,4.66016E+13,2.02004E+13,154120047,8,2,yes,-79,8,24,1,yes,-87,8,23,1,no,-92,8,22,1,no,-102,10,7,2,no,-103,8,21,1,yes,-104,8,5,2,yes,-105,8,6,2,no,-106,8
E82,47.47091391,19.06330602,nLoS,3,H,15.22676174,4.66016E+13,2.02004E+13,154120047,8,2,yes,-81,8,24,1,yes,-88,8,23,1,no,-94,8,22,1,no,-100,8,5,2,yes,-103,8,7,2,no,-105,8,21,1,yes,-105,10,6,2,no,-107,8
E82,47.47091391,19.06330602,nLoS,3,H,12.18532025,4.66016E+13,2.02004E+13,154120047,24,1,yes,-78,8,8,2,yes,-85,8,23,1,no,-92,8,22,1,no,-98,8,6,2,no,-104,8,5,2,yes,-105,8,7,2,no,-105,8,21,1,yes,-105,8
E82,47.47091391,19.06330602,nLoS,3,H,17.20730854,4.66016E+13,2.02004E+13,154120047,24,1,yes,-81,8,8,2,yes,-85,8,23,1,no,-96,8,22,1,no,-100,8,5,2,yes,-105,8,7,2,no,-105,8,21,1,yes,-105,8,6,2,no,-108,10
E82,47.47091391,19.06330602,nLoS,3,H,8.588172277,4.66016E+13,2.02004E+13,154120047,24,1,yes,-81,8,8,2,yes,-86,8,23,1,no,-95,8,22,1,no,-100,8,7,2,no,-104,8,21,1,yes,-105,8,5,2,yes,-105,8,6,2,no,-107,10
E82,47.47091391,19.06330602,nLoS,4,H,10.50252923,4.66016E+13,2.02004E+13,154120047,24,1,yes,-82,8,8,2,yes,-83,8,23,1,no,-95,8,22,1,no,-102,8,7,2,no,-104,8,21,1,yes,-104,10,5,2,yes,-105,22,6,2,no,-107,8
E82,47.47091391,19.06330602,nLoS,4,H,17.20744672,4.66016E+13,2.02004E+13,154120047,8,2,yes,-83,8,24,1,yes,-85,8,23,1,no,-91,8,22,1,no,-102,8,21,1,yes,-105,8,5,2,yes,-105,8,7,2,no,-105,8,6,2,no,-107,8
E82,47.47091391,19.06330602,nLoS,4,H,9.503131596,4.66016E+13,2.02004E+13,154120047,8,2,yes,-83,8,24,1,yes,-83,8,23,1,no,-94,8,22,1,no,-103,8,7,2,no,-104,8,5,2,yes,-105,8,21,1,yes,-105,10,6,2,no,-107,10
E82,47.47091391,19.06330602,nLoS,4,H,6.001739655,4.66016E+13,2.02004E+13,154120047,8,2,yes,-85,8,24,1,yes,-86,8,23,1,no,-96,8,22,1,no,-100,8,7,2,no,-103,8,21,1,yes,-105,8,5,2,yes,-105,10,6,2,no,-107,10
E82,47.47091391,19.06330602,nLoS,4,H,14.99796728,4.66016E+13,2.02004E+13,154120047,8,2,yes,-85,8,24,1,yes,-86,8,23,1,no,-99,8,22,1,no,-103,8,21,1,yes,-104,8,5,2,yes,-105,10,7,2,no,-105,8,6,2,no,-107,8
E82,47.47091391,19.06330602,nLoS,1,P,12.18532025,4.66016E+13,2.02004E+13,154120047,24,1,yes,-79,8,8,2,yes,-85,8,23,1,no,-97,8,22,1,no,-101,8,7,2,no,-103,8,21,1,yes,-105,8,5,2,yes,-106,22,6,2,no,-108,8
E82,47.47091391,19.06330602,nLoS,1,P,16.34029297,4.66016E+13,2.02004E+13,154120047,24,1,yes,-84,8,8,2,yes,-85,8,23,1,no,-97,8,22,1,no,-101,8,5,2,yes,-105,10,21,1,yes,-105,8,7,2,no,-106,22,6,2,no,-109,8
E82,47.47091391,19.06330602,nLoS,1,P,10.95512017,4.66016E+13,2.02004E+13,154120047,24,1,yes,-84,8,8,2,yes,-86,8,23,1,no,-96,8,22,1,no,-102,8,5,2,yes,-104,8,21,1,yes,-104,8,7,2,no,-105,8,6,2,no,-107,8
E82,47.47091391,19.06330602,nLoS,1,P,13.09176331,4.66016E+13,2.02004E+13,154120047,24,1,yes,-85,8,8,2,yes,-86,8,23,1,no,-96,8,22,1,no,-103,8,5,2,yes,-104,8,21,1,yes,-105,12,7,2,no,-105,8,6,2,no,-107,8
E82,47.47091391,19.06330602,nLoS,1,P,12.01949927,4.66016E+13,2.02004E+13,154120047,24,1,yes,-85,8,8,2,yes,-87,8,23,1,no,-96,8,22,1,no,-102,8,5,2,yes,-103,8,21,1,yes,-104,8,7,2,no,-105,8,6,2,no,-107,8
E82,47.47091391,19.06330602,nLoS,2,P,10.50252923,4.66016E+13,2.02004E+13,154120047,24,1,yes,-79,8,8,2,yes,-82,8,23,1,no,-91,8,21,1,yes,-101,8,22,1,no,-101,8,5,2,yes,-104,8,7,2,no,-105,8,6,2,no,-107,8
E82,47.47091391,19.06330602,nLoS,2,P,8.588172277,4.66016E+13,2.02004E+13,154120047,24,1,yes,-83,8,8,2,yes,-86,8,23,1,no,-95,8,21,1,yes,-103,8,22,1,no,-103,8,5,2,yes,-104,8,7,2,no,-104,8,6,2,no,-107,10
E82,47.47091391,19.06330602,nLoS,2,P,16.71152763,4.66016E+13,2.02004E+13,154120047,24,1,yes,-83,8,8,2,yes,-86,8,23,1,no,-96,8,22,1,no,-102,8,7,2,no,-105,22,5,2,yes,-106,8,21,1,yes,-106,10,6,2,no,-107,8
E82,47.47091391,19.06330602,nLoS,2,P,13.55227808,4.66016E+13,2.02004E+13,154120047,24,1,yes,-83,8,8,2,yes,-87,8,23,1,no,-96,8,22,1,no,-102,8,5,2,yes,-104,8,21,1,yes,-105,8,6,2,no,-106,8,7,2,no,-106,10
E82,47.47091391,19.06330602,nLoS,2,P,8.588172277,4.66016E+13,2.02004E+13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
E82,47.47091391,19.06330602,nLoS,3,P,12.18532025,4.66016E+13,2.02004E+13,154120047,24,1,yes,-82,8,8,2,yes,-89,8,23,1,no,-98,8,22,1,no,-101,8,21,1,yes,-104,8,5,2,yes,-104,8,7,2,no,-105,8,6,2,no,-107,8
E82,47.47091391,19.06330602,nLoS,3,P,12.18532025,4.66016E+13,2.02004E+13,154120047,24,1,yes,-80,8,8,2,yes,-88,8,23,1,no,-101,8,22,1,no,-102,8,5,2,yes,-105,8,7,2,no,-105,8,21,1,yes,-105,12,6,2,no,-108,10
E82,47.47091391,19.06330602,nLoS,3,P,12.18532025,4.66016E+13,2.02004E+13,154120047,24,1,yes,-83,8,8,2,yes,-90,8,23,1,no,-100,8,22,1,no,-101,8,5,2,yes,-104,8,21,1,yes,-104,8,7,2,no,-105,8,6,2,no,-108,8
E82,47.47091391,19.06330602,nLoS,3,P,17.20730854,4.66016E+13,2.02004E+13,154120047,24,1,yes,-82,8,8,2,yes,-87,8,23,1,no,-98,8,22,1,no,-100,8,5,2,yes,-105,8,7,2,no,-105,8,21,1,yes,-105,8,6,2,no,-107,8
E82,47.47091391,19.06330602,nLoS,3,P,12.18532025,4.66016E+13,2.02004E+13,154120047,24,1,yes,-80,8,8,2,yes,-89,8,23,1,no,-98,8,22,1,no,-100,8,5,2,yes,-105,8,7,2,no,-105,8,21,1,yes,-105,10,6,2,no,-108,12
E82,47.47091391,19.06330602,nLoS,4,P,5.901620563,4.66016E+13,2.02004E+13,154120047,24,1,yes,-84,8,8,2,yes,-86,8,23,1,no,-90,8,22,1,no,-99,8,5,2,yes,-103,8,21,1,yes,-103,8,7,2,no,-106,8,6,2,no,-107,8
E82,47.47091391,19.06330602,nLoS,4,P,9.86765835,4.66016E+13,2.02004E+13,154120047,24,1,yes,-81,8,8,2,yes,-87,8,23,1,no,-87,8,22,1,no,-99,8,5,2,yes,-105,8,21,1,yes,-105,8,7,2,no,-106,8,6,2,no,-108,10
E82,47.47091391,19.06330602,nLoS,4,P,6.849951318,4.66016E+13,2.02004E+13,154120047,24,1,yes,-84,8,8,2,yes,-86,8,23,1,no,-90,8,22,1,no,-99,8,21,1,yes,-104,8,5,2,yes,-104,10,7,2,no,-106,10,6,2,no,-107,12
E82,47.47091391,19.06330602,nLoS,4,P,1.283880631,4.66016E+13,2.02004E+13,154120047,24,1,yes,-85,8,8,2,yes,-87,8,23,1,no,-92,8,22,1,no,-98,8,5,2,yes,-105,12,21,1,yes,-105,10,7,2,no,-106,8,6,2,no,-107,8
E82,47.47091391,19.06330602,nLoS,4,P,6.260846176,4.66016E+13,2.02004E+13,154120047,24,1,yes,-84,8,8,2,yes,-84,8,23,1,no,-88,8,22,1,no,-99,8,5,2,yes,-103,8,21,1,yes,-104,8,7,2,no,-105,8,6,2,no,-107,10
E83,47.47092109,19.06342942,nLoS,1,H,8.215082326,4.66016E+13,2.02004E+13,154120047,24,1,yes,-82,8,22,1,no,-94,8,23,1,no,-97,8,8,2,yes,-100,8,21,1,yes,-104,8,5,2,yes,-104,8,7,2,no,-105,8,6,2,no,-107,8
E83,47.47092109,19.06342942,nLoS,1,H,6.938381406,4.66016E+13,2.02004E+13,154120047,24,1,yes,-79,8,22,1,no,-91,8,23,1,no,-93,8,8,2,yes,-99,8,21,1,yes,-104,8,5,2,yes,-105,8,7,2,no,-106,8,6,2,no,-108,10
E83,47.47092109,19.06342942,nLoS,1,H,6.344323307,4.66016E+13,2.02004E+13,154120047,24,1,yes,-78,8,22,1,no,-86,8,23,1,no,-89,8,8,2,yes,-95,8,21,1,yes,-104,8,5,2,yes,-105,8,7,2,no,-106,12,6,2,no,-108,12
E83,47.47092109,19.06342942,nLoS,1,H,7.546964568,4.66016E+13,2.02004E+13,154120047,24,1,yes,-77,8,22,1,no,-82,8,23,1,no,-85,8,8,2,yes,-93,8,21,1,yes,-104,8,5,2,yes,-106,8,7,2,no,-106,10,6,2,no,-108,8
E83,47.47092109,19.06342942,nLoS,1,H,6.938381406,4.66016E+13,2.02004E+13,154120047,24,1,yes,-80,8,22,1,no,-90,8,23,1,no,-92,8,8,2,yes,-98,8,7,2,no,-104,8,21,1,yes,-104,8,5,2,yes,-105,8,6,2,no,-108,8
E83,47.47092109,19.06342942,nLoS,2,H,6.938381406,4.66016E+13,2.02004E+13,154120047,24,1,yes,-78,8,22,1,no,-93,8,23,1,no,-96,8,8,2,yes,-99,8,5,2,yes,-104,8,7,2,no,-104,8,21,1,yes,-105,8,6,2,no,-107,8
E83,47.47092109,19.06342942,nLoS,2,H,9.630482964,4.66016E+13,2.02004E+13,154120047,24,1,yes,-81,8,22,1,no,-96,8,23,1,no,-98,8,8,2,yes,-99,8,21,1,yes,-104,8,5,2,yes,-105,10,7,2,no,-106,8,6,2,no,-108,8
E83,47.47092109,19.06342942,nLoS,2,H,8.881485809,4.66016E+13,2.02004E+13,154120047,24,1,yes,-80,8,22,1,no,-94,8,8,2,yes,-101,8,23,1,no,-101,8,5,2,yes,-104,8,7,2,no,-105,8,21,1,yes,-105,8,6,2,no,-108,8
E83,47.47092109,19.06342942,nLoS,2,H,8.881485809,4.66016E+13,2.02004E+13,154120047,24,1,yes,-80,8,22,1,no,-94,8,8,2,yes,-99,8,23,1,no,-99,8,5,2,yes,-104,8,21,1,yes,-104,8,7,2,no,-105,12,6,2,no,-107,10
E83,47.47092109,19.06342942,nLoS,2,H,7.652879491,4.66016E+13,2.02004E+13,154120047,24,1,yes,-79,8,22,1,no,-93,8,8,2,yes,-98,8,23,1,no,-100,8,21,1,yes,-104,22,7,2,no,-104,8,5,2,yes,-106,22,6,2,no,-107,8
E83,47.47092109,19.06342942,nLoS,3,H,10.38586374,4.66016E+13,2.02004E+13,154120047,24,1,yes,-76,8,8,2,yes,-89,8,22,1,no,-93,8,23,1,no,-97,8,7,2,no,-103,8,21,1,yes,-103,8,5,2,yes,-105,8,6,2,no,-107,8
E83,47.47092109,19.06342942,nLoS,3,H,8.881485809,4.66016E+13,2.02004E+13,154120047,24,1,yes,-77,8,22,1,no,-100,8,23,1,no,-100,8,8,2,yes,-100,8,7,2,no,-104,8,21,1,yes,-105,10,5,2,yes,-105,12,6,2,no,-108,10
E83,47.47092109,19.06342942,nLoS,3,H,10.44431967,4.66016E+13,2.02004E+13,154120047,24,1,yes,-81,8,23,1,no,-97,8,8,2,yes,-99,8,22,1,no,-102,10,5,2,yes,-105,10,7,2,no,-105,8,21,1,yes,-105,10,6,2,no,-108,8
